Line Item Date,Item ID,Order ID,Item Name,Currency,Per Unit Quantity,Item Unit,Item Revenue,Modifiers,Modifiers Revenue,Total Revenue,Discounts,Total Discount,Total,VAT Collected,Payment State
18-Jul-2017 08:44 PM BST,8ADN120CPS3JC,EQX8ETY9KK27G,Pho Special,GBP,,,9.00,,,9.00,,,9.00,1.50,Open
18-Jul-2017 08:44 PM BST,VVMJQN9M9V9CJ,EQX8ETY9KK27G,Pho Chicken,GBP,,,8.00,,,8.00,,,8.00,1.33,Open
18-Jul-2017 08:43 PM BST,RK8BQKMG6SW9Y,GVDA4PQWDP58T,Egg Noodle Beef,GBP,,,8.50,,,8.50,,,8.50,1.42,Paid
18-Jul-2017 08:43 PM BST,WEEM29T62GWDE,GVDA4PQWDP58T,Egg Noodle Prawn,GBP,,,8.50,,,8.50,,,8.50,1.42,Paid
18-Jul-2017 08:43 PM BST,4QTXHY6D159EY,GVDA4PQWDP58T,Flat Noodle Prawn,GBP,,,8.50,,,8.50,,,8.50,1.42,Paid
18-Jul-2017 08:43 PM BST,K6R5XACGNRW14,GVDA4PQWDP58T,Flat Noodle Seafood,GBP,,,8.50,,,8.50,,,8.50,1.42,Paid
18-Jul-2017 08:43 PM BST,YHEA8ZVXTJPSM,GVDA4PQWDP58T,Flat Noodle Chicken,GBP,,,8.50,,,8.50,,,8.50,1.42,Paid
18-Jul-2017 08:43 PM BST,YHEA8ZVXTJPSM,GVDA4PQWDP58T,Flat Noodle Chicken,GBP,,,8.50,,,8.50,,,8.50,1.42,Paid
18-Jul-2017 08:27 PM BST,MJ48AZA6Z6EGP,1M6DYTT2PW8CR,Black Pepper Beef,GBP,,,9.00,,,9.00,,,9.00,1.50,Open
18-Jul-2017 08:27 PM BST,70K5N7P593S8G,1M6DYTT2PW8CR,S&P Chicken Wings,GBP,,,6.80,,,6.80,,,6.80,1.13,Open
18-Jul-2017 08:17 PM BST,3B3X7X91NCECA,RVDNM9P813J7G,Egg Noodle Seafood,GBP,,,8.50,,,8.50,,,8.50,1.42,Open
18-Jul-2017 08:02 PM BST,70K5N7P593S8G,R32HJFRH93P1P,S&P Chicken Wings,GBP,,,6.80,,,6.80,,,6.80,1.13,Paid
18-Jul-2017 08:02 PM BST,DZKDHR8RFEYV2,R32HJFRH93P1P,Diet Coke,GBP,,,1.50,,,1.50,,,1.50,0.25,Paid
18-Jul-2017 08:02 PM BST,XYG4QFGXNZ82J,R32HJFRH93P1P,Mango Seabream,GBP,,,12.00,,,12.00,,,12.00,2.00,Paid
18-Jul-2017 08:02 PM BST,J8NWRVXP3WP44,R32HJFRH93P1P,Shaking Beef,GBP,,,10.00,,,10.00,,,10.00,1.67,Paid
18-Jul-2017 08:02 PM BST,BQT2JQDXK8760,R32HJFRH93P1P,S&P Squids,GBP,,,6.80,,,6.80,,,6.80,1.13,Paid
18-Jul-2017 07:50 PM BST,H16GTSQMEF3CP,XJFEGVF4K9828,Mango Juice,GBP,,,1.80,,,1.80,,,1.80,0.30,Paid
18-Jul-2017 07:50 PM BST,DZKDHR8RFEYV2,XJFEGVF4K9828,Diet Coke,GBP,,,1.50,,,1.50,,,1.50,0.25,Paid
18-Jul-2017 07:50 PM BST,01SKWRHSCDQ2T,XJFEGVF4K9828,Pho Rare Beef,GBP,,,8.50,,,8.50,,,8.50,1.42,Paid
18-Jul-2017 07:50 PM BST,XYVD3RYM9ERTE,XJFEGVF4K9828,Ginger&Onion Beef,GBP,,,9.00,,,9.00,,,9.00,1.50,Paid
18-Jul-2017 07:48 PM BST,60K3XEMBYRX7R,NX0VH3X82TMVC,Saigon Beer,GBP,,,3.45,,,3.45,,,3.45,0.58,Paid
18-Jul-2017 07:48 PM BST,R5B832WTFXZMC,NX0VH3X82TMVC,Bun Spicy Beef,GBP,,,9.00,,,9.00,,,9.00,1.50,Paid
18-Jul-2017 07:48 PM BST,Z3A4R4HAH7Y1G,NX0VH3X82TMVC,Grill Quail,GBP,,,6.80,,,6.80,,,6.80,1.13,Paid
18-Jul-2017 07:48 PM BST,SCTCDYT61EJKW,NX6YANF7S3E5E,Prawn Summer Roll,GBP,,,5.00,,,5.00,,,5.00,0.83,Open
18-Jul-2017 07:48 PM BST,60K3XEMBYRX7R,NX6YANF7S3E5E,Saigon Beer,GBP,,,3.45,,,3.45,,,3.45,0.58,Open
18-Jul-2017 07:48 PM BST,2FJDFWJN4B8Z0,NX6YANF7S3E5E,Beef Salad,GBP,,,7.50,,,7.50,,,7.50,1.25,Open
18-Jul-2017 06:32 PM BST,CN52SKG9EYXYM,EN4ED0V295P06,Coconut Mango,GBP,,,5.00,,,5.00,,,5.00,0.83,Paid
18-Jul-2017 07:36 PM BST,MJ48AZA6Z6EGP,XAKCG8NAT8TSA,Black Pepper Beef,GBP,,,9.00,,,9.00,,,9.00,1.50,Open
18-Jul-2017 07:36 PM BST,C1P756GA1WQAY,XAKCG8NAT8TSA,Chicken Lemongrass,GBP,,,8.50,,,8.50,,,8.50,1.42,Open
18-Jul-2017 07:33 PM BST,01SKWRHSCDQ2T,7XD6TE91X3KAC,Pho Rare Beef,GBP,,,8.50,,,8.50,,,8.50,1.42,Paid
18-Jul-2017 07:29 PM BST,SCTCDYT61EJKW,SYVJR9WQ21YSY,Prawn Summer Roll,GBP,,,5.00,,,5.00,,,5.00,0.83,Open
18-Jul-2017 07:29 PM BST,8ADN120CPS3JC,SYVJR9WQ21YSY,Pho Special,GBP,,,9.00,,,9.00,,,9.00,1.50,Open
18-Jul-2017 07:25 PM BST,70K5N7P593S8G,7KH95P0F09B8P,S&P Chicken Wings,GBP,,,6.80,,,6.80,,,6.80,1.13,Open
18-Jul-2017 07:25 PM BST,RJR6JZVB2FNX4,7KH95P0F09B8P,Grilled Pork&Spring Roll Bun,GBP,,,9.00,,,9.00,,,9.00,1.50,Open
18-Jul-2017 07:13 PM BST,2K1EC75J07AEM,4ZVD79A3MHH7R,Bun Spicy Chicken,GBP,,,8.50,,,8.50,,,8.50,1.42,Paid
18-Jul-2017 07:07 PM BST,NPC3QF7NP4KHM,PG2BKZXEQPJGW,Egg Noodle Tofu,GBP,,,7.95,,,7.95,,,7.95,1.33,Paid
18-Jul-2017 07:07 PM BST,7RCVJJKS904H6,PG2BKZXEQPJGW,Egg Noodle Chicken,GBP,,,8.50,,,8.50,,,8.50,1.42,Paid
18-Jul-2017 07:07 PM BST,RK8BQKMG6SW9Y,PG2BKZXEQPJGW,Egg Noodle Beef,GBP,,,8.50,,,8.50,,,8.50,1.42,Paid
18-Jul-2017 07:07 PM BST,4QJE2M90NG092,PG2BKZXEQPJGW,Meat Spring Rolls,GBP,,,5.45,,,5.45,,,5.45,0.91,Paid
18-Jul-2017 07:07 PM BST,MRVZJ3ZH2KSXT,PG2BKZXEQPJGW,Veg Spring Rolls,GBP,,,4.45,,,4.45,,,4.45,0.74,Paid
18-Jul-2017 07:07 PM BST,M4FZGA6432JSC,8K1YAVEAP9WF4,Tofu Lemongrass Bun,GBP,,,8.50,,,8.50,,,8.50,1.42,Paid
18-Jul-2017 07:07 PM BST,DCK5JHTXPX1XR,8K1YAVEAP9WF4,Tofu Curry,GBP,,,7.95,,,7.95,,,7.95,1.33,Paid
18-Jul-2017 07:07 PM BST,60K3XEMBYRX7R,8K1YAVEAP9WF4,Saigon Beer,GBP,,,3.45,,,3.45,,,3.45,0.58,Paid
18-Jul-2017 07:07 PM BST,60K3XEMBYRX7R,8K1YAVEAP9WF4,Saigon Beer,GBP,,,3.45,,,3.45,,,3.45,0.58,Paid
18-Jul-2017 07:05 PM BST,MRVZJ3ZH2KSXT,3QH32FNNCE2H0,Veg Spring Rolls,GBP,,,4.45,,,4.45,,,4.45,0.74,Paid
18-Jul-2017 07:05 PM BST,CHCG34FFJTQYJ,3QH32FNNCE2H0,Chicken Curry,GBP,,,8.50,,,8.50,,,8.50,1.42,Paid
18-Jul-2017 07:05 PM BST,P70JM77N8MMK4,3QH32FNNCE2H0,Mango With Beef,GBP,,,6.80,,,6.80,,,6.80,1.13,Paid
18-Jul-2017 07:05 PM BST,2FJDFWJN4B8Z0,3QH32FNNCE2H0,Beef Salad,GBP,,,7.50,,,7.50,,,7.50,1.25,Paid
18-Jul-2017 07:05 PM BST,BQT2JQDXK8760,3QH32FNNCE2H0,S&P Squids,GBP,,,6.80,,,6.80,,,6.80,1.13,Paid
18-Jul-2017 07:05 PM BST,BQT2JQDXK8760,3QH32FNNCE2H0,S&P Squids,GBP,,,6.80,,,6.80,,,6.80,1.13,Paid
18-Jul-2017 06:32 PM BST,60K3XEMBYRX7R,EN4ED0V295P06,Saigon Beer,GBP,,,3.45,,,3.45,,,3.45,0.58,Paid
18-Jul-2017 06:52 PM BST,NFVWVV5FVVDSP,BMM5Y61P6G85T,Bun Spicy Seafood,GBP,,,9.00,,,9.00,,,9.00,1.50,Open
18-Jul-2017 06:45 PM BST,0M9XTGCTPPFS6,4SHSFMW8S1BW6,Flat Noodle Beef,GBP,,,8.50,,,8.50,,,8.50,1.42,Open
18-Jul-2017 06:45 PM BST,8ADN120CPS3JC,4SHSFMW8S1BW6,Pho Special,GBP,,,9.00,,,9.00,,,9.00,1.50,Open
18-Jul-2017 06:45 PM BST,8ADN120CPS3JC,4SHSFMW8S1BW6,Pho Special,GBP,,,9.00,,,9.00,,,9.00,1.50,Open
18-Jul-2017 06:45 PM BST,DCK5JHTXPX1XR,4SHSFMW8S1BW6,Tofu Curry,GBP,,,7.95,,,7.95,,,7.95,1.33,Open
18-Jul-2017 06:40 PM BST,BQT2JQDXK8760,Z48XSB5WNB37A,S&P Squids,GBP,,,6.80,,,6.80,,,6.80,1.13,Open
18-Jul-2017 06:39 PM BST,7RCVJJKS904H6,91E48M1N6H662,Egg Noodle Chicken,GBP,,,8.50,,,8.50,,,8.50,1.42,Paid
18-Jul-2017 06:39 PM BST,7RCVJJKS904H6,91E48M1N6H662,Egg Noodle Chicken,GBP,,,8.50,,,8.50,,,8.50,1.42,Paid
18-Jul-2017 06:39 PM BST,7RCVJJKS904H6,91E48M1N6H662,Egg Noodle Chicken,GBP,,,8.50,,,8.50,,,8.50,1.42,Paid
18-Jul-2017 06:39 PM BST,7RCVJJKS904H6,91E48M1N6H662,Egg Noodle Chicken,GBP,,,8.50,,,8.50,,,8.50,1.42,Paid
18-Jul-2017 06:39 PM BST,7RCVJJKS904H6,91E48M1N6H662,Egg Noodle Chicken,GBP,,,8.50,,,8.50,,,8.50,1.42,Paid
18-Jul-2017 06:39 PM BST,7RCVJJKS904H6,91E48M1N6H662,Egg Noodle Chicken,GBP,,,8.50,,,8.50,,,8.50,1.42,Paid
18-Jul-2017 06:33 PM BST,FCTR6CRHQTRKC,3Y75ZDHNK8F2W,Grill Pork Bun,GBP,,,8.00,,,8.00,,,8.00,1.33,Paid
18-Jul-2017 06:33 PM BST,RJR6JZVB2FNX4,3Y75ZDHNK8F2W,Grilled Pork&Spring Roll Bun,GBP,,,9.00,,,9.00,,,9.00,1.50,Paid
18-Jul-2017 06:32 PM BST,WBYVQW117ASG4,EN4ED0V295P06,Flat Noodle Tofu,GBP,,,7.95,,,7.95,,,7.95,1.33,Paid
18-Jul-2017 06:32 PM BST,6RYGJ295N3PMW,EN4ED0V295P06,Veg Plater,GBP,,,18.00,,,18.00,,,18.00,3.00,Paid
18-Jul-2017 06:32 PM BST,6RYGJ295N3PMW,EN4ED0V295P06,Veg Plater,GBP,,,18.00,,,18.00,,,18.00,3.00,Paid
18-Jul-2017 06:27 PM BST,0XKENM918XS9E,SAWNPFHZVRR5W,Strawberry Lemonade,GBP,,,3.25,,,3.25,,,3.25,0.54,Paid
18-Jul-2017 06:27 PM BST,9T878JJWWEX4P,SAWNPFHZVRR5W,Pho Sauteed Beef,GBP,,,10.50,,,10.50,,,10.50,1.75,Paid
18-Jul-2017 06:06 PM BST,7P5X49BV5649C,KNTJ7GMGDS3AT,Grill Pork Rice,GBP,,,8.50,,,8.50,,,8.50,1.42,Open
18-Jul-2017 05:55 PM BST,VVMJQN9M9V9CJ,ZEXYCP8DA6W30,Pho Chicken,GBP,,,8.00,,,8.00,,,8.00,1.33,Paid
18-Jul-2017 05:55 PM BST,H16GTSQMEF3CP,ZEXYCP8DA6W30,Mango Juice,GBP,,,1.80,,,1.80,,,1.80,0.30,Paid
18-Jul-2017 05:40 PM BST,0M9XTGCTPPFS6,M3HXHREZ4FW3Y,Flat Noodle Beef,GBP,,,8.50,,,8.50,,,8.50,1.42,Open
18-Jul-2017 05:26 PM BST,RK8BQKMG6SW9Y,MCC9WPWN57EFE,Egg Noodle Beef,GBP,,,8.50,,,8.50,,,8.50,1.42,Paid
18-Jul-2017 05:30 PM BST,MF6W7VY5WS98R,G01R6DHCGXS3E,Mango Seabass,GBP,,,12.00,,,12.00,,,12.00,2.00,Paid
18-Jul-2017 05:30 PM BST,G404HDVMPA46J,G01R6DHCGXS3E,Grilled Chicken Rice,GBP,,,8.50,,,8.50,,,8.50,1.42,Paid
18-Jul-2017 05:30 PM BST,MF6W7VY5WS98R,G01R6DHCGXS3E,Mango Seabass,GBP,,,12.00,,,12.00,,,12.00,2.00,Paid
18-Jul-2017 05:26 PM BST,SCTCDYT61EJKW,MCC9WPWN57EFE,Prawn Summer Roll,GBP,,,5.00,,,5.00,,,5.00,0.83,Paid
18-Jul-2017 05:26 PM BST,2K1EC75J07AEM,MCC9WPWN57EFE,Bun Spicy Chicken,GBP,,,8.50,,,8.50,,,8.50,1.42,Paid
18-Jul-2017 05:25 PM BST,60K3XEMBYRX7R,FGG3HSZ72JZDJ,Saigon Beer,GBP,,,3.45,,,3.45,,,3.45,0.58,Open
18-Jul-2017 05:25 PM BST,60K3XEMBYRX7R,FGG3HSZ72JZDJ,Saigon Beer,GBP,,,3.45,,,3.45,,,3.45,0.58,Open
18-Jul-2017 05:25 PM BST,6RYGJ295N3PMW,FGG3HSZ72JZDJ,Veg Plater,GBP,,,18.00,,,18.00,,,18.00,3.00,Open
18-Jul-2017 02:40 PM BST,EYPTEAHX2ANTM,RV8EJ48YNX1Z4,Rice,GBP,,,2.50,,,2.50,,,2.50,0.42,Open
18-Jul-2017 02:17 PM BST,AWK2JYG72JVNJ,P6BM1CZ73B73M,Wines,GBP,,,0.00,Vinho Verde Bottle (Z45XTN9PJNXF6) £20.00,20.00,20.00,,,20.00,3.33,Paid
18-Jul-2017 02:57 PM BST,0XKENM918XS9E,PZ77123S9HRXC,Strawberry Lemonade,GBP,,,3.25,,,3.25,,,3.25,0.54,Paid
18-Jul-2017 02:57 PM BST,GQN9DNAVPSAFW,PZ77123S9HRXC,45.Egg Fried Rice With Prawn- Com Rang Tom,GBP,,,8.50,,,8.50,,,8.50,1.42,Paid
18-Jul-2017 02:57 PM BST,V7W36M9PV58W8,HH1385GE56HZJ,55.Egg Noodles With Tofu- My Xao Tofu,GBP,,,7.95,,,7.95,Sunny Day -£2.20,-2.20,5.75,0.96,Open
18-Jul-2017 02:17 PM BST,XTEANJJ4B4DZY,P6BM1CZ73B73M,48.Flat Noodles With Prawn - Pho Xao Tom,GBP,,,8.50,,,8.50,,,8.50,1.42,Paid
18-Jul-2017 02:17 PM BST,YWRVEA3TKY21P,P6BM1CZ73B73M,54.Egg Noodles With Seafood- My Xao Hai San,GBP,,,8.50,,,8.50,,,8.50,1.42,Paid
18-Jul-2017 02:40 PM BST,SERKW83NXN19Y,RV8EJ48YNX1Z4,10. Salted&Peppered Seabass,GBP,,,8.50,,,8.50,,,8.50,1.42,Open
18-Jul-2017 02:17 PM BST,FF4WZDP5ARS94,P6BM1CZ73B73M,9. Salt&Peppered Tofu- Dau Phu Muoi,GBP,,,5.95,,,5.95,,,5.95,0.99,Paid
18-Jul-2017 02:17 PM BST,AWK2JYG72JVNJ,P6BM1CZ73B73M,Wines,GBP,,,0.00,Vinho Verde Bottle (Z45XTN9PJNXF6) £20.00,20.00,20.00,,,20.00,3.33,Paid
18-Jul-2017 02:17 PM BST,BTEBBRZ7QR6XT,P6BM1CZ73B73M,14. Papaya Prawn Salad-Du Du Tom,GBP,,,5.75,,,5.75,,,5.75,0.96,Paid
18-Jul-2017 02:17 PM BST,60K3XEMBYRX7R,P6BM1CZ73B73M,Saigon Beer,GBP,,,3.45,,,3.45,,,3.45,0.58,Paid
18-Jul-2017 02:17 PM BST,60K3XEMBYRX7R,P6BM1CZ73B73M,Saigon Beer,GBP,,,3.45,,,3.45,,,3.45,0.58,Paid
18-Jul-2017 02:17 PM BST,60K3XEMBYRX7R,P6BM1CZ73B73M,Saigon Beer,GBP,,,3.45,,,3.45,,,3.45,0.58,Paid
18-Jul-2017 02:17 PM BST,ZWZXZ2RBM4BRM,P6BM1CZ73B73M,3. Summer Rolls Prawn-Goi Tom,GBP,,,4.45,,,4.45,,,4.45,0.74,Paid
18-Jul-2017 02:17 PM BST,ZWZXZ2RBM4BRM,P6BM1CZ73B73M,3. Summer Rolls Prawn-Goi Tom,GBP,,,4.45,,,4.45,,,4.45,0.74,Paid
18-Jul-2017 01:46 PM BST,GQN9DNAVPSAFW,NYAQ2TBBPDC7E,45.Egg Fried Rice With Prawn- Com Rang Tom,GBP,,,8.50,,,8.50,,,8.50,1.42,Open
18-Jul-2017 01:46 PM BST,GQN9DNAVPSAFW,NYAQ2TBBPDC7E,45.Egg Fried Rice With Prawn- Com Rang Tom,GBP,,,8.50,,,8.50,,,8.50,1.42,Open
18-Jul-2017 01:46 PM BST,DZKDHR8RFEYV2,NYAQ2TBBPDC7E,Diet Coke,GBP,,,1.50,,,1.50,,,1.50,0.25,Open
18-Jul-2017 01:46 PM BST,19DJP9SY32CJW,NYAQ2TBBPDC7E,Coke,GBP,,,1.50,,,1.50,,,1.50,0.25,Open
18-Jul-2017 01:46 PM BST,19DJP9SY32CJW,NYAQ2TBBPDC7E,Coke,GBP,,,1.50,,,1.50,,,1.50,0.25,Open
18-Jul-2017 01:46 PM BST,DZKDHR8RFEYV2,NYAQ2TBBPDC7E,Diet Coke,GBP,,,1.50,,,1.50,,,1.50,0.25,Open
18-Jul-2017 01:46 PM BST,19DJP9SY32CJW,NYAQ2TBBPDC7E,Coke,GBP,,,1.50,,,1.50,,,1.50,0.25,Open
18-Jul-2017 12:21 PM BST,9F868SJCB9ESE,403XTHGMVC4NA,17. Rare Beef Pho- Pho Tai,GBP,,,7.95,,,7.95,,,7.95,1.33,Open
18-Jul-2017 01:58 PM BST,S8P9W6N6P4FM6,Q1K76NKCH8806,38.Chicken Curry- Com Ga Cari,GBP,,,8.50,,,8.50,,,8.50,1.42,Paid
18-Jul-2017 01:56 PM BST,V7W36M9PV58W8,CXRP4A4SQK6A2,55.Egg Noodles With Tofu- My Xao Tofu,GBP,,,7.95,,,7.95,Sunny Day -£2.20,-2.20,5.75,0.96,Open
18-Jul-2017 01:51 PM BST,9T878JJWWEX4P,WBYPT4RR0PF88,Pho Sauteed Beef,GBP,,,10.50,,,10.50,,,10.50,1.75,Open
18-Jul-2017 01:46 PM BST,JNYCQ1VNK99E6,NYAQ2TBBPDC7E,2. Spring Rolls Tofu-Nem Chay,GBP,,,4.45,,,4.45,,,4.45,0.74,Open
18-Jul-2017 01:46 PM BST,FMK02XDCJG1G2,NYAQ2TBBPDC7E,41.Prawn Curry- Tom Cari,GBP,,,8.50,,,8.50,,,8.50,1.42,Open
18-Jul-2017 01:48 PM BST,0XKENM918XS9E,HDBW50AN48KXA,Strawberry Lemonade,GBP,,,3.25,,,3.25,,,3.25,0.54,Paid
18-Jul-2017 01:46 PM BST,JNYCQ1VNK99E6,NYAQ2TBBPDC7E,2. Spring Rolls Tofu-Nem Chay,GBP,,,4.45,,,4.45,,,4.45,0.74,Open
18-Jul-2017 01:46 PM BST,DXDA5X20E2NGY,NYAQ2TBBPDC7E,5. Salted&Peppered Squids-Muc Muoi,GBP,,,5.95,,,5.95,,,5.95,0.99,Open
18-Jul-2017 01:46 PM BST,JNYCQ1VNK99E6,NYAQ2TBBPDC7E,2. Spring Rolls Tofu-Nem Chay,GBP,,,4.45,,,4.45,,,4.45,0.74,Open
18-Jul-2017 01:46 PM BST,DXDA5X20E2NGY,NYAQ2TBBPDC7E,5. Salted&Peppered Squids-Muc Muoi,GBP,,,5.95,,,5.95,,,5.95,0.99,Open
18-Jul-2017 01:46 PM BST,GQN9DNAVPSAFW,NYAQ2TBBPDC7E,45.Egg Fried Rice With Prawn- Com Rang Tom,GBP,,,8.50,,,8.50,,,8.50,1.42,Open
18-Jul-2017 01:46 PM BST,GQN9DNAVPSAFW,NYAQ2TBBPDC7E,45.Egg Fried Rice With Prawn- Com Rang Tom,GBP,,,8.50,,,8.50,,,8.50,1.42,Open
18-Jul-2017 01:46 PM BST,GQN9DNAVPSAFW,NYAQ2TBBPDC7E,45.Egg Fried Rice With Prawn- Com Rang Tom,GBP,,,8.50,,,8.50,,,8.50,1.42,Open
18-Jul-2017 01:46 PM BST,GQN9DNAVPSAFW,NYAQ2TBBPDC7E,45.Egg Fried Rice With Prawn- Com Rang Tom,GBP,,,8.50,,,8.50,,,8.50,1.42,Open
18-Jul-2017 01:46 PM BST,GQN9DNAVPSAFW,NYAQ2TBBPDC7E,45.Egg Fried Rice With Prawn- Com Rang Tom,GBP,,,8.50,,,8.50,,,8.50,1.42,Open
18-Jul-2017 01:48 PM BST,9F868SJCB9ESE,HDBW50AN48KXA,17. Rare Beef Pho- Pho Tai,GBP,,,7.95,,,7.95,Sunny Day -£2.20,-2.20,5.75,0.96,Paid
18-Jul-2017 01:48 PM BST,YST7S7VDZWE64,N97R96Z3V6HB6,Viet Ice Coffee,GBP,,,3.25,,,3.25,,,3.25,0.54,Paid
18-Jul-2017 01:48 PM BST,YST7S7VDZWE64,N97R96Z3V6HB6,Viet Ice Coffee,GBP,,,3.25,,,3.25,,,3.25,0.54,Paid
18-Jul-2017 01:46 PM BST,0XKENM918XS9E,NYAQ2TBBPDC7E,Strawberry Lemonade,GBP,,,3.25,,,3.25,,,3.25,0.54,Open
18-Jul-2017 01:46 PM BST,0XKENM918XS9E,NYAQ2TBBPDC7E,Strawberry Lemonade,GBP,,,3.25,,,3.25,,,3.25,0.54,Open
18-Jul-2017 01:46 PM BST,0XKENM918XS9E,NYAQ2TBBPDC7E,Strawberry Lemonade,GBP,,,3.25,,,3.25,,,3.25,0.54,Open
18-Jul-2017 01:46 PM BST,0XKENM918XS9E,NYAQ2TBBPDC7E,Strawberry Lemonade,GBP,,,3.25,,,3.25,,,3.25,0.54,Open
18-Jul-2017 01:46 PM BST,0XKENM918XS9E,NYAQ2TBBPDC7E,Strawberry Lemonade,GBP,,,3.25,,,3.25,,,3.25,0.54,Open
18-Jul-2017 01:38 PM BST,EVTGR70Y6WEX4,MC3RHPAVST76G,Tofu Ca Chua,GBP,,,7.50,,,7.50,,,7.50,1.25,Open
18-Jul-2017 01:38 PM BST,EYPTEAHX2ANTM,MC3RHPAVST76G,Rice,GBP,,,2.50,,,2.50,,,2.50,0.42,Open
18-Jul-2017 01:31 PM BST,PPFY9N7TZQJ5T,X21CQDRADVQ0P,1. Spring Rolls Meat-Nem Thit,GBP,,,5.45,,,5.45,,,5.45,0.91,Paid
18-Jul-2017 01:31 PM BST,S8P9W6N6P4FM6,X21CQDRADVQ0P,38.Chicken Curry- Com Ga Cari,GBP,,,8.50,,,8.50,,,8.50,1.42,Paid
18-Jul-2017 01:31 PM BST,8VK33CNQD5T1G,X21CQDRADVQ0P,53.Egg Noodles With Prawn- My Xao Tom,GBP,,,8.50,,,8.50,,,8.50,1.42,Paid
18-Jul-2017 01:33 PM BST,YST7S7VDZWE64,R2MYN5JBJ0F3Y,Viet Ice Coffee,GBP,,,3.25,,,3.25,,,3.25,0.54,Paid
18-Jul-2017 01:33 PM BST,9F868SJCB9ESE,R2MYN5JBJ0F3Y,17. Rare Beef Pho- Pho Tai,GBP,,,7.95,,,7.95,,,7.95,1.33,Paid
18-Jul-2017 01:32 PM BST,EDSGCCA5X0PZ8,B5M1ZK3BJJXSE,46.Flat Noodle With Beef-Pho Xao Bo,GBP,,,7.95,,,7.95,Sunny Day -£2.20,-2.20,5.75,0.96,Open
18-Jul-2017 01:31 PM BST,ZWZXZ2RBM4BRM,EKPF4DAAV2CJJ,3. Summer Rolls Prawn-Goi Tom,GBP,,,4.45,,,4.45,,,4.45,0.74,Open
18-Jul-2017 01:31 PM BST,0XKENM918XS9E,X21CQDRADVQ0P,Strawberry Lemonade,GBP,,,3.25,,,3.25,,,3.25,0.54,Paid
18-Jul-2017 01:31 PM BST,0XKENM918XS9E,X21CQDRADVQ0P,Strawberry Lemonade,GBP,,,3.25,,,3.25,,,3.25,0.54,Paid
18-Jul-2017 01:07 PM BST,60K3XEMBYRX7R,H7QFPV44RSAJP,Saigon Beer,GBP,,,3.45,,,3.45,,,3.45,0.58,Paid
18-Jul-2017 01:22 PM BST,DZKDHR8RFEYV2,40KPRX9PWEBR6,Diet Coke,GBP,,,1.50,,,1.50,,,1.50,0.25,Paid
18-Jul-2017 01:22 PM BST,CKNNPFWATFKRA,40KPRX9PWEBR6,24. Spicy Chicken-Bun Ga Hue,GBP,,,8.50,,,8.50,,,8.50,1.42,Paid
18-Jul-2017 12:21 PM BST,9F868SJCB9ESE,403XTHGMVC4NA,17. Rare Beef Pho- Pho Tai,GBP,,,7.95,,,7.95,,,7.95,1.33,Open
18-Jul-2017 12:21 PM BST,9F868SJCB9ESE,403XTHGMVC4NA,17. Rare Beef Pho- Pho Tai,GBP,,,7.95,,,7.95,,,7.95,1.33,Open
18-Jul-2017 12:21 PM BST,9F868SJCB9ESE,403XTHGMVC4NA,17. Rare Beef Pho- Pho Tai,GBP,,,7.95,,,7.95,,,7.95,1.33,Open
18-Jul-2017 01:18 PM BST,EDSGCCA5X0PZ8,4TSYXQWCF8GFM,46.Flat Noodle With Beef-Pho Xao Bo,GBP,,,7.95,,,7.95,,,7.95,1.33,Open
18-Jul-2017 01:18 PM BST,5T1W2ECN0XJY0,4TSYXQWCF8GFM,52.Egg Noodles With Chicken- My Xao Ga,GBP,,,7.95,,,7.95,,,7.95,1.33,Open
18-Jul-2017 01:15 PM BST,JNYCQ1VNK99E6,4JFDZDZNAKXE0,2. Spring Rolls Tofu-Nem Chay,GBP,,,4.45,,,4.45,,,4.45,0.74,Open
18-Jul-2017 01:15 PM BST,16XGXQFJQ578R,4JFDZDZNAKXE0,26.Spicy Tofu Bun-Bun Tofu Hue,GBP,,,8.50,,,8.50,,,8.50,1.42,Open
18-Jul-2017 01:15 PM BST,16XGXQFJQ578R,4JFDZDZNAKXE0,26.Spicy Tofu Bun-Bun Tofu Hue,GBP,,,8.50,,,8.50,,,8.50,1.42,Open
18-Jul-2017 01:15 PM BST,FMK02XDCJG1G2,4JFDZDZNAKXE0,41.Prawn Curry- Tom Cari,GBP,,,8.50,,,8.50,,,8.50,1.42,Open
18-Jul-2017 01:07 PM BST,GWEEZP08Z8PT0,ACAQSB6Q2ZGQ2,33.Grilled chicken Bun-bun ga nuong,GBP,,,7.95,,,7.95,,,7.95,1.33,Open
18-Jul-2017 01:09 PM BST,V0EA4HT2M54SE,A0WHBS4WBSYG2,50.Flat Noodle With Tofu - Pho Xao Tofu,GBP,,,7.95,,,7.95,Sunny Day -£2.20,-2.20,5.75,0.96,Open
18-Jul-2017 01:09 PM BST,JNYCQ1VNK99E6,A0WHBS4WBSYG2,2. Spring Rolls Tofu-Nem Chay,GBP,,,4.45,,,4.45,,,4.45,0.74,Open
18-Jul-2017 01:07 PM BST,AWK2JYG72JVNJ,ACAQSB6Q2ZGQ2,Wines,GBP,,,0.00,House Red 250ml (5FBS7KTKKSX10) £5.95,5.95,5.95,,,5.95,0.99,Open
